src,dst
1915,3206
1374,2101
1405,1414
1850,2030
214,2671
938,2702
599,3236
225,551
2305,2610
1021,1424
3137,3140
458,2250
2365,3792
338,1367
522,3174
618,3636
1764,2636
699,2312
178,331
1781,2990
640,2082
908,2836
3093,3191
477,3781
3837,3874
1784,3638
473,629
2214,3222
498,1625
164,2503
2125,3150
1925,2338
2763,3437
3981,4003
409,2307
658,3011
687,1497
33,2959
584,618
2022,3402
2046,3796
2213,2216
470,2960
148,465
3446,3844
593,1081
993,1954
3063,3325
821,3190
702,1024
296,336
743,1779
2321,2688
987,2139
323,2159
990,1656
1296,2894
1630,2016
2318,2390
1067,2842
1325,1380
1015,2652
354,691
2723,3607
1608,3920
3220,3659
1286,1425
689,3421
1879,1939
3651,3845
2467,2863
1011,2883
3513,3911
753,2093
3172,3618
823,2832
2055,3858
1859,3946
1776,2191
1846,2930
432,2452
1994,3582
901,1210
51,2760
3762,3834
2382,2940
520,2272
2827,3556
1808,3577
1051,1908
490,3561
77,948
742,3782
551,804
1977,2073
2940,3618
1347,1677
1753,2365
1169,3068
701,748
419,1816
541,2745
1351,1796
1874,3823
697,3258
17,3499
123,3925
1222,3079
411,3803
1966,3762
1274,2488
2893,3398
3572,3686
3176,3686
158,3330
1679,3705
1804,2653
2241,2654
677,1451
486,1883
1358,1812
1397,1740
1072,1980
120,3977
889,2273
1289,3146
3286,3450
356,2941
3291,3794
628,1185
328,893
1200,1576
3244,3978
1219,1626
2564,3465
190,959
575,1524
702,2797
165,3346
2506,3460
3683,4025
1568,2911
3180,3404
2125,3768
1192,3563
1247,3270
342,949
1281,2854
2645,3245
2588,2711
405,2402
116,2299
988,2228
485,3859
526,3860
84,2761
232,3413
1013,3978
3203,3923
419,3239
2481,3938
664,2289
3840,3985
75,2648
1780,2578
637,1597
1809,1818
848,1817
753,2711
2284,3774
823,3450
417,2762
3151,3359
1928,2449
2363,2377
1406,4030
2607,2737
1213,3635
1430,2172
313,1658
2169,2511
2327,3097
861,2429
2619,3471
2669,2834
341,673
869,3044
1301,2701
401,724
1640,2167
2077,2922
110,3958
710,2233
2334,3487
49,272
2074,2624
19,1561
1261,2521
1357,2983
2281,3102
727,2587
1981,2810
1477,1587
2375,2737
981,3635
3710,3888
1979,1983
2288,3492
939,3409
1405,2650
1400,2306
782,3425
1318,3405
1261,2871
129,1325
2339,2676
345,391
971,3297
255,3881
3364,3601
377,2558
1497,2589
437,2609
709,853
2393,2912
1018,2362
1676,1773
2584,3611
772,2306
705,1084
168,879
1766,3918
3667,3760
1852,2938
352,3440
1758,2522
2504,4032
296,2727
449,3723
2400,2928
908,1039
3621,3765
389,2137
1098,1136
310,3564
912,1912
2458,4037
1809,3591
3041,3863
1802,2420
284,1562
3866,3946
1065,2127
1186,3585
1647,1728
269,3913
205,2208
611,644
2636,2996
1072,1793
358,2450
901,3601
839,2723
2735,2975
1862,2821
1635,3596
2313,3282
324,587
1921,3401
3098,3966
794,2199
598,2287
880,1219
37,530
1219,1439
1031,1388
907,3796
2285,2365
351,1629
234,1044
1467,1918
2248,2483
1594,3945
2993,3391
3586,3905
2557,3992
1208,3909
342,762
779,1517
748,2204
502,2929
314,3632
2955,4038
1145,2806
1773,3129
2055,2061
88,3097
1244,2785
561,3509
996,2683
2116,2714
872,927
2510,2641
376,3729
178,2990
897,2677
1327,1507
485,3672
946,1815
584,1399
2721,3992
16,1881
1408,3566
575,3565
1284,1810
602,1224
2257,2545
1593,3319
101,1430
42,69
728,774
89,3298
682,3812
57,3760
375,2349
246,249
684,3858
180,1881
1002,2447
2122,2478
548,3997
1358,3048
802,1635
2975,3885
1278,1564
433,3458
2175,2489
668,1820
482,2596
2820,3947
927,3212
4000,4029
232,2421
1226,4033
630,2467
2223,2910
1254,2294
2775,3423
2532,3665
2191,3372
787,3582
3428,3988
1496,2581
947,1585
2241,2735
597,3458
2154,3490
2920,3023
186,1672
101,4008
42,2647
868,1477
2836,3295
57,2955
1588,1766
2106,3449
1465,2864
2986,3993
157,3536
18,748
1265,2052
3037,3958
327,1503
1447,1534
1118,2756
743,3633
707,970
3719,3763
1086,3218
792,2771
2156,3162
794,2817
1668,3573
2447,3311
1255,1714
694,3367
1757,2864
1098,3982
940,2642
2309,3377
15,46
376,3997
1131,2587
2154,2685
628,1966
1187,3650
2159,3029
2083,3973
906,3408
1341,3336
28,3664
1234,2715
3788,3876
548,2387
795,3018
2609,3615
23,3670
52,2156
3187,3851
190,585
1535,3178
1129,2490
1072,1956
504,2438
1938,3568
532,1453
871,919
248,1694
2677,3907
1149,2361
908,3430
1123,1140
2117,2752
1895,3871
2559,3097
372,2669
1919,2013
403,1982
2762,3456
236,3562
838,1910
1402,3938
96,519
1679,2526
153,1807
3298,3436
2334,3918
1701,4005
2912,3400
2454,2522
1045,2388
1646,3517
1696,2880
350,816
1786,2773
1564,3892
253,883
2283,3579
393,863
2561,2769
1134,2029
1132,1202
251,3439
2811,2917
1058,2973
321,1926
2005,3985
1367,3728
2867,3226
503,1408
1062,3092
279,2454
2581,3394
1903,3708
148,2937
1149,1556
1190,1557
1336,1382
2731,3338
515,1418
453,540
57,540
2142,2943
488,2978
827,2444
1649,3010
1238,1978
360,1480
2039,3195
1103,1561
172,2183
982,3486
509,822
1414,3143
763,1870
1200,2625
1317,3210
453,890
133,1474
1700,2948
1848,2846
1624,3892
36,1541
1541,2137
1470,3425
2058,3595
657,1070
1412,2666
373,1311
3898,3915
1995,2492
930,2922
1421,3159
254,3282
2699,3776
173,3882
116,3348
2012,2846
1270,2209
1022,2107
2641,3771
301,2347
678,2297
793,2809
555,3395
545,2707
2456,3991
524,1830
641,3169
178,1193
2979,3766
2263,3596
3623,3868
645,3288
3286,3694
1753,1804
75,3697
2291,2611
1283,3575
101,2666
469,618
539,2111
131,4006
46,1424
1603,2210
1912,2965
1587,3205
1217,2174
2065,3961
369,387
1717,2497
409,3169
130,3754
1333,3288
1615,2220
2453,3319
1331,2461
3731,3936
1315,1928
1093,3047
1016,1137
28,3477
1057,3390
309,2184
426,3523
1014,3693
2144,2160
642,1835
2661,3618
2411,3443
513,3118
1664,2462
1041,2483
2125,2857
1872,2411
2160,3043
1496,3817
1444,3627
1064,3406
692,1548
67,1496
199,1615
3151,3603
755,3001
1304,3997
347,732
2372,3084
562,2606
932,1385
52,814
828,1035
996,2309
3694,4003
1335,2529
1390,2236
87,3252
2040,3284
238,2667
295,3955
2657,2694
2388,3967
1199,1887
2073,2643
1766,1934
133,2092
1796,3274
201,506
1999,3633
533,2965
3272,3906
471,2087
1338,1672
725,3135
3058,3388
162,3961
353,1277
1191,2376
814,2426
501,3427
527,2396
2378,3629
3016,3162
1118,2837
2716,3624
539,3884
1248,2129
2836,3726
1050,1390
1435,1955
2739,3793
2825,3567
3169,3377
2541,3808
51,2817
1799,3171
333,2503
2174,2294
2834,4030
1712,3926
951,4013
2045,2823
1138,3839
639,2960
2079,2407
112,3443
544,3854
888,3664
2099,3059
674,3146
1570,3469
541,2802
1012,2387
1874,3880
2189,2952
824,3090
263,579
811,1350
592,2740
12,179
564,692
1555,2033
2737,3696
510,3839
966,2392
311,3629
1494,1730
2103,2777
652,3141
246,2453
1287,3157
1056,1504
1266,2280
2787,3409
1037,2982
1040,2499
1081,2500
3815,3851
2450,3235
1283,3388
2103,3127
2153,2490
2595,3589
2655,3640
850,3506
2785,2932
595,2233
137,1355
194,1889
2212,3070
973,1627
469,3814
2024,3019
164,3178
2769,3927
2560,3753
2706,2824
555,2053
216,2587
2512,3712
373,3702
712,3922
3826,3986
87,3870
3160,3933
1644,3902
178,3234
866,1356
711,3697
329,3403
1769,2850
1055,3507
2037,3604
3198,3636
2513,3533
1391,2675
820,3640
331,1197
174,2711
40,267
984,1762
2166,2671
299,1659
536,848
202,1726
482,3995
3438,3473
1528,1633
497,893
1720,1803
3399,3518
371,2474
3110,3415
524,2716
1472,1701
2435,4000
147,514
274,2541
217,2007
597,1474
279,2885
2028,3087
1364,3861
646,1366
3163,3426
1239,1880
1676,2635
645,1141
1832,2394
949,2306
983,1136
360,1911
1485,2286
79,1669
1104,2594
39,2270
758,1957
2130,2209
1472,3929
1286,1295
2626,3544
821,3410
2027,2461
3157,3180
1024,3015
1629,1634
724,3477
2589,3662
252,3667
467,1377
2086,3041
1771,3969
2492,3729
1559,3524
248,515
583,2491
2140,2523
1460,2764
1393,1542
2637,3329
1613,3760
1900,3036
33,2024
673,2384
2975,3324
397,3240
211,4016
56,695
1761,2877
305,3651
16,3548
883,3133
2013,3852
3529,3883
1323,3405
1877,3991
1039,3646
1034,3302
1130,3010
1135,3354
1078,2820
729,2666
921,2836
2096,2574
1812,2815
728,2441
2314,3965
2247,2743
946,3832
908,1096
973,2245
283,1044
1568,3586
1962,2759
657,696
1068,2482
2828,2873
1060,1086
838,2959
2395,2991
479,3873
122,537
927,1496
1364,2251
3322,3381
32,4027
739,2199
1272,2662
916,1337
1423,2831
236,1578
456,3042
1422,2606
923,1727
357,3036
2070,3581
1445,3529
952,3596
42,931
30,3580
1184,2441
323,3802
498,2113
2425,3930
95,942
721,3848
2113,2123
1032,2020
429,3447
408,2570
83,2810
3192,3284
1548,4007
1424,1497
863,3150
2571,3351
1943,3782
1043,1805
1483,2077
180,3093
884,994
2508,3002
2625,3587
1133,1698
849,1939
1351,3089
2562,3238
2226,3289
3504,3906
596,1466
2657,3475
1931,2617
1874,2083
193,3705
1189,1980
1712,4007
2584,3936
249,604
1090,1220
1408,3973
3643,3691
3018,3639
432,2940
1146,2283
456,1082
1032,1215
2484,3705
2616,3070
424,2298
2268,2360
2366,2895
210,1780
1082,3961
3110,3578
2100,3715
665,2360
1800,3423
1100,1534
1941,2150
769,2683
3601,3815
2935,3762
3026,3880
2289,2833
1888,2489
986,3849
3710,3758
888,1062
499,3761
380,1595
36,1785
2775,3480
877,2401
2384,3070
3220,3342
4,3001
3123,3409
821,3223
256,970
2341,3373
1372,3511
1088,3752
3263,3419
162,554
2242,3367
31,1791
283,2012
809,2058
2103,3208
2884,3773
1153,1868
559,1129
1395,1401
829,2710
46,1318
2735,3650
266,3536
271,3880
2344,3270
878,2602
1160,1534
1758,2392
1187,3357
2935,2957
1505,1946
1474,2633
3132,3471
2788,3661
2494,3214
174,914
2197,3193
1225,3060
2345,3091
2030,4019
1928,3742
407,3367
11,3367
527,1217
1909,2911
1333,3532
617,3362
744,3137
2953,3886
245,1504
3333,3353
310,401
311,3255
3033,3091
457,3080
2738,3143
1169,1596
272,3300
1789,3933
206,2680
2695,3446
47,1869
76,355
1786,3635
1375,1849
292,919
1854,2049
1283,3014
393,1725
481,1572
658,2962
131,3445
1251,3476
2904,3970
758,3543
2269,3230
1594,3815
725,1151
490,1284
1434,2779
1549,3291
752,2193
1528,2414
119,2280
83,2623
1017,3430
2725,3631
3105,3852
1394,3353
1896,3749
241,930
896,2322
1409,3661
1178,1254
170,2218
1692,3195
11,1407
2416,3226
750,1746
8,355
2470,3462
1291,2070
1308,3205
480,3548
165,2224
600,1398
2300,3990
280,1982
2176,2234
61,1120
2187,3524
57,3630
781,3661
1765,3831
273,1942
2301,3811
1109,2214
2332,3878
496,3677
1047,1336
2103,3826
1650,3292
554,1403
1452,2553
1204,2451
2542,3873
111,833
264,1075
1136,4010
764,2152
1691,1788
978,3801
412,946
2929,3760
1005,1460
2436,3073
507,1183
1283,1404
405,3158
436,2471
1313,2744
64,613
719,2759
1837,1963
22,387
1713,3617
680,2050
52,2481
1151,1635
2241,2955
1054,1702
484,1357
2600,3827
1798,2385
733,2061
2644,3345
636,2128
975,2348
2597,2775
1919,3843
1193,3739
3094,3581
2729,2894
3474,3802
1946,2256
912,1245
2135,2155
2885,3407
1404,1707
2163,3422
2350,3248
1381,3386
1498,3971
753,3817
787,2647
785,1820
2409,3828
2646,3017
681,716
1617,3104
1028,2709
873,1640
276,2882
80,3724
1051,3632
187,1312
643,1363
746,2996
684,2118
340,2308
2014,2925
2074,3730
1490,3679
17,1840
737,2129
812,3242
3533,3577
500,1435
262,2775
477,3895
410,2673
1439,3340
1819,2807
1965,2632
103,1210
1280,1775
590,1328
2563,3490
2907,3300
686,1790
2365,2751
1124,1235
2372,3141
28,2729
1934,2915
1229,1436
239,697
1111,2878
2045,3685
2039,3870
53,692
1321,1375
109,4007
2380,3382
2531,3551
1877,2007
318,1148
2436,3691
2816,3912
2535,3670
197,821
2530,3326
465,1575
2030,2222
103,405
2529,3855
277,2278
591,3377
1893,2890
1151,2253
180,1564
211,877
809,2489
251,3659
2147,3157
1335,1781
2644,3963
3035,3619
2288,2638
3126,3737
15,184
20,528
169,4034
2003,3408
800,1622
475,1862
1696,1945
791,3788
606,4008
1853,3060
2,2581
1559,2613
3806,3846
158,3094
2501,4035
931,2263
2185,2486
529,1694
123,1006
744,3568
2609,3753
2244,3066
1800,1894
1060,1330
1115,1791
487,2222
705,3613
1465,2547
1616,2716
2351,2936
150,2048
1666,2079
1707,2834
14,2941
1793,1854
1175,2973
3573,3621
544,3106
258,2520
1531,2793
378,1124
2752,3630
2463,3527
2160,3718
1413,2737
565,950
759,3445
2598,3163
2371,3938
514,3614
2806,3866
1438,3733
2491,2542
1431,2562
352,3286
3048,3399
1181,2387
1096,3969
999,4036
2463,3877
1052,2916
33,3691
305,1935
83,3054
432,956
371,3686
274,3753
606,2048
2662,3713
1413,1582
3386,3744
206,2306
1919,2851
448,1839
356,2250
2627,3877
2278,3723
597,1181
757,3348
947,2691
2712,3426
100,3758
408,1659
1970,2789
468,2464
1681,2686
2092,3718
1679,1859
1462,3322
532,1136
1079,1305
430,3111
1338,2697
3416,3929
1546,3400
1580,2230
1327,4036
2139,3914
1051,2640
457,1901
2511,2739
988,1537
1386,1583
794,3923
2284,2733
3163,3833
706,1824
1133,1137
42,2598
1349,2455
1197,2061
1541,2625
192,2542
1064,2471
653,1439
1215,2640
587,3071
628,3072
745,3657
1498,2174
1711,3221
2482,3098
2867,2909
9,556
0,2722
714,1311
1932,2631
652,3816
2391,3330
3568,3895
302,3437
1042,4001
1040,3174
228,1044
1014,1953
176,854
2253,3396
1110,2415
1638,2534
819,1485
638,2605
175,1383
502,3498
1099,1502
3127,3371
1382,3288
17,3426
1507,2236
287,1974
1149,3467
58,1922
1610,2364
190,2041
336,1866
2457,3926
528,2036
526,1209
1663,2375
1334,3597
2110,3818
2165,3525
1079,3078
1509,1908
506,3216
1225,2149
1235,2837
178,876
1482,3468
270,3848
1719,2657
1328,3001
628,1112
1013,1677
292,1163
1622,2724
2062,2996
1095,3207
687,1692
2001,2720
934,1569
595,2103
2988,3161
1188,3371
97,1826
214,2411
1769,2370
1464,1734
1211,3540
225,291
1586,3417
177,3283
2515,3880
2057,2248
1271,2093
65,2288
3695,3962
3442,3516
2609,2761
1549,3535
3101,3223
2361,3413
119,2524
2041,3997
1304,1452
2202,2602
426,3206
1272,1914
427,3808
1077,1446
1170,1637
2031,2905
200,3802
1323,1852
3059,3347
1968,2556
2134,3757
3306,3978
2504,2536
2960,3341
1900,3361
809,2570
413,1816
2097,3875
2087,3187
965,2329
1839,3085
220,2175
595,1298
225,2519
880,3911
803,2001
2182,3424
3854,3968
2049,3834
2018,2269
1585,2387
520,2817
2285,3552
213,1354
2223,2674
3074,3978
421,2057
2729,3943
480,2637
1755,3737
1362,3254
545,780
1011,2273
753,1483
145,3290
252,3187
412,1190
1074,3753
2132,2906
483,3285
3217,3882
1472,3799
1592,2403
67,374
2589,3532
116,266
219,1145
1141,1191
158,3875
2140,2393
837,3409
1916,3439
400,3408
393,2237
83,1257
891,3645
772,2233
1106,1355
889,2818
3471,3775
2354,4015
2323,2450
791,3414
328,1438
1627,3686
252,2382
1747,2290
2249,2686
2933,3318
1030,2649
3373,3590
1613,2475
1561,2285
446,2598
274,3834
2493,3019
1180,2593
3482,3533
1341,3450
437,1731
544,2382
2794,3132
1796,4030
1575,2341
171,2551
556,3116
272,3357
2657,3800
3477,3539
1164,3938
2222,3091
3880,3929
3341,3651
3148,3256
968,3999
1353,3810
2124,3687
3244,3718
1002,2829
1372,1608
562,2557
1155,3825
1879,3102
103,1454
1834,3359
660,3065
988,1618
1032,1890
182,3440
2520,4037
51,3923
527,3852
3142,3791
215,2799
2569,3929
1108,3605
996,2610
492,1387
796,1798
1140,1608
3008,3976
2094,3821
292,3204
2286,3991
2695,2698
2125,2353
2166,2354
325,2563
1445,2594
1101,2784
1942,3400
3504,3776
476,2732
569,2923
2276,2522
166,1752
104,874
658,2214
1850,3811
3407,3843
687,700
2431,2810
189,423
782,937
1086,3600
680,2912
2581,3508
1373,1378
552,1414
1742,2184
992,1686
85,2702
1143,1855
802,1562
2072,2318
1207,2779
959,2677
238,2163
1891,2657
3412,3786
1199,1383
2474,2483
175,1814
1295,1845
3903,4023
2093,3545
909,1809
219,608
3181,4038
1254,2221
507,1240
1035,3611
214,3647
157,3113
501,2923
1373,3606
2488,2539
808,1353
1360,1866
367,3862
737,2641
620,2056
1491,4012
3423,3921
3134,3818
1148,1394
293,2600
1413,2631
358,2995
1576,3561
3379,3622
483,1943
858,1066
2009,2662
240,2185
980,2749
2201,2832
945,3694
2499,3428
850,3807
43,2021
316,3119
1436,3150
816,1190
3235,3469
998,2924
1407,1631
280,429
123,445
749,3351
1153,3966
2695,2966
331,1148
2760,3361
1299,3037
614,2934
643,1420
2606,2894
462,3294
1233,3171
202,1677
709,3171
293,1795
1702,1929
857,3823
2068,3218
703,3356
1047,3166
3404,3813
735,1359
508,2134
2313,3022
1912,1924
105,963
1781,3161
227,394
2692,3018
789,1595
2119,3156
109,1836
2657,3963
2163,2674
2619,3479
848,2175
1803,3859
1253,3392
1690,3393
2110,2289
1235,1308
1523,1940
124,2494
1182,1647
143,292
712,3418
1390,2350
777,3813
208,1441
1112,3537
3753,3943
2282,2931
1129,1262
2870,3855
201,3653
196,3309
170,2088
230,2139
385,3962
944,1482
440,3669
575,3305
451,795
604,1791
265,2325
791,1617
2241,3280
1002,1837
1155,2833
475,3074
815,3142
1904,3860
2086,3342
214,1232
331,2571
998,1314
2612,2634
86,1986
2393,3270
588,3136
1047,1206
1306,2598
802,1375
1244,1720
2142,2870
2046,3162
1741,2526
392,2443
2386,3230
1016,3024
1071,2731
1019,2541
769,2366
456,1115
2443,2983
1414,3070
1450,2727
1013,2726
1510,2778
328,1869
1901,3188
1352,2192
357,1109
978,3671
2882,3784
661,1520
659,693
1091,1104
1593,2254
569,1931
130,1103
1131,3132
725,2444
658,1222
2058,3522
2051,2351
1180,3024
2792,3517
1548,1730
2391,2419
1239,3604
401,2505
2338,2758
2885,2927
2202,3651
402,3861
2200,2824
1049,1228
1176,2501
460,3085
773,1330
1079,3322
1139,3373
58,2516
1207,1787
396,2511
1222,2095
3190,3913
826,2095
191,1355
1414,2265
572,3676
388,1869
1343,3553
169,253
3775,3785
1913,3117
121,2464
1005,3908
434,709
3235,3282
318,2978
585,878
750,3389
2114,3026
1651,1804
1114,3851
1823,2850
969,1218
2361,3657
1296,3333
117,1941
2460,3636
2510,2999
579,3692
897,3035
197,1146
1850,3892
358,2003
79,2588
170,2706
2599,2667
357,2532
3252,3986
189,3887
3249,3688
322,2696
33,2593
1590,2625
499,1834
132,320
3045,3134
412,2589
1,803
899,2707
2526,3478
2672,3303
688,952
1084,1706
896,1655
180,2239
2275,3078
1833,2733
341,844
119,1963
394,3888
3405,3827
146,376
2176,3072
3501,3535
1704,3262
1298,2574
109,494
319,2024
1115,3621
237,3123
1099,2364
1479,1831
479,2656
2435,2959
2132,3150
2029,2271
1435,1532
41,2430
822,2995
502,1327
161,1034
947,1943
446,3647
431,2615
1499,2456
1342,2472
2467,2847
55,3267
3802,3998
153,392
311,978
2714,2724
92,2368
2148,4033
659,1661
2674,3325
590,3776
1705,3463
3174,3648
249,3483
34,1609
2377,2580
155,3067
181,2036
2824,3269
916,2256
702,3236
337,2549
2285,2991
1204,2134
1228,2528
2673,3073
2790,3658
3222,3315
2729,3382
384,1614
3128,3653
3164,3310
1693,2298
359,4001
1135,3468
1570,3396
12,3139
848,3411
934,2431
543,2775
785,2308
2397,2801
3620,3711
2548,2970
2057,3110
274,1045
2892,3911
862,1215
2262,3515
1023,2072
1854,2000
212,2796
864,1261
1667,3305
514,3134
180,4012
483,1569
1102,3304
1883,3869
756,2667
735,1790
40,999
1875,3227
287,876
502,2750
2809,4034
479,1046
823,856
2163,3105
907,3967
1908,2586
1381,3069
249,1523
185,3982
2461,3701
2394,2479
97,1883
2706,2751
2367,3285
2463,3747
364,3166
2327,3886
620,877
1457,4003
1827,2782
2613,3691
2262,2710
1735,3193
1673,2315
1790,3654
1506,3895
1449,3361
1132,1210
1326,2207
2503,2772
1324,1380
1935,3254
3349,3732
1344,2032
1848,4009
1779,1960
1039,2150
411,1827
104,1118
252,1016
1165,3952
635,754
2147,3295
1834,2798
629,939
3208,3877
1532,2433
2079,2602
1641,2376
2296,3768
186,2998
124,2120
802,1806
293,3649
210,1894
280,2633
421,2114
1365,3609
1236,1509
17,718
5,3367
693,3741
1732,2090
2193,3239
951,1525
722,2227
768,2572
412,1247
950,2054
1010,2105
1385,1982
1158,2757
2720,3133
879,3342
934,3049
254,3290
1472,3856
1,2844
1064,2341
842,3460
496,2823
1991,2731
717,2233
3461,3518
3893,3929
1271,3573
586,2716
1716,3435
2497,4000
529,2182
2451,3655
457,616
1547,1936
2450,3430
800,955
1398,1813
2256,3564
681,2172
2288,2321
1722,3630
165,3598
2232,2389
2349,3728
2729,3195
1284,3404
544,3594
537,2423
1760,3333
855,1012
69,103
222,1099
1407,1525
1792,2090
567,3763
2848,3826
1315,1936
2590,3036
817,1659
2780,3133
1710,2465
2436,2569
1152,3635
2988,3836
3089,3888
837,2311
621,966
719,2255
560,2942
216,3132
82,688
1523,2989
2116,3503
1612,2280
275,3712
2608,3965
1087,3590
1236,2932
269,3897
298,2383
1423,2758
389,3999
1053,3979
1175,2656
1798,1881
1003,3138
829,2019
2995,3098
641,2722
1664,2820
1091,2958
42,858
809,3245
2274,3688
3542,3617
155,920
2761,3025
1214,1429
364,2979
302,1347
1544,3061
28,3030
332,3441
645,1686
3048,3432
137,2973
1226,1439
1353,2712
1144,2538
798,1901
1008,3431
1629,1829
3750,3889
3442,3736
145,3965
2776,3683
289,711
1094,1670
1038,1738
840,4005
2438,4038
688,3611
2680,3571
3115,3499
1243,2143
146,3035
309,3965
1297,2379
3067,3458
484,2276
1301,2498
637,3272
2882,3678
3410,3797
178,2169
319,1650
821,2800
764,2266
977,2559
571,1871
134,1870
323,1769
256,547
1945,2950
291,2985
2908,2997
70,1296
1400,2103
2489,2821
2967,3577
1618,3494
1217,3150
3803,3849
1616,2667
1308,2514
1425,3853
504,999
3071,3176
316,948
1372,3438
1649,2026
1528,3951
430,1989
2104,2606
684,3037
61,3812
1546,2278
830,2108
2447,2945
1363,2571
1022,2278
2204,3187
43,1728
2355,3356
949,1241
1472,2514
1034,3042
2591,3074
755,3627
1723,3264
358,3402
561,3761
468,3570
1371,2812
1928,3669
1396,3808
410,559
556,2636
1079,2411
2300,2494
1863,2493
130,3925
1049,3700
2552,2715
1086,2047
279,1015
274,671
3536,3639
588,1770
2546,2900
803,3644
1819,2571
860,3397
1388,3516
326,3463
753,2776
565,3479
2003,2099
2374,3732
760,3166
2660,3537
1585,2525
2173,2695
2274,3501
89,3900
3045,3378
1238,2417
331,3433
2896,3255
365,2263
303,1385
1274,1293
1523,1997
21,1672
895,2428
1729,1873
710,2648
294,518
519,3080
385,636
517,2253
761,2613
886,1561
1532,1709
386,457
2523,3050
594,1160
2130,2567
1218,3239
196,333
1070,1089
1744,2531
257,986
1504,3044
1337,1618
1120,3835
472,2079
123,1925
1243,1956
398,3850
831,2951
1364,3414
63,1093
2632,3343
2585,3497
1140,3706
1515,3583
1616,3635
2098,3409
981,2895
2163,3804
169,765
293,3275
738,3891
740,3964
3227,3903
3602,3780
1350,2203
725,2151
322,980
2870,3107
1713,3194
2843,3913
3218,3790
1413,3656
2127,2245
137,2331
1314,2896
3022,3097
1967,3461
1504,2239
2337,2994
1990,2132
656,3835
121,293
2507,3590
76,550
764,924
729,1869
1616,2830
1601,1798
181,1475
642,2624
1134,3086
1675,3410
2107,3821
3972,4006
1269,2722
362,3738
2654,3236
3815,4022
2029,3938
1602,1619
201,2100
581,1567
349,1998
669,1414
914,1218
2101,2471
685,1166
1337,3041
941,3041
1087,2866
2891,3529
3677,3684
2951,3580
2053,2430
958,3395
242,3979
376,761
493,1346
1833,3595
1200,3682
2700,3180
1203,3199
2411,3077
1056,3903
1070,1357
168,2717
892,2748
1329,2749
489,823
978,1768
272,3040
200,720
234,304
3441,3565
829,1645
1357,4016
1011,3379
73,2830
1356,3791
700,2174
3439,3869
853,3170
10,1727
2713,3011
290,3996
12,1773
210,1788
590,1255
1006,3385
1085,1234
2430,3827
771,2764
2044,3791
2393,3945
29,2127
1617,2226
743,1470
1961,2036
271,1660
672,2758
2239,3478
398,1435
1645,2739
2045,3612
1541,2389
1303,2975
949,2477
1389,1995
603,1840
709,2236
1098,1819
605,1132
1792,3139
732,907
1193,2056
1356,2986
752,3811
1564,3689
700,1369
103,3365
2400,3961
755,1830
1653,2980
1684,2293
3306,3474
1897,3340
35,2672
2082,2339
2868,3248
910,2118
1056,1943
1842,2852
3461,3762
1553,2749
2243,3196
302,3201
281,3078
897,1132
2734,3433
26,1805
2455,4018
795,855
1369,3571
304,3247
361,3781
1049,1903
88,1902
399,3484
2689,2909
1610,3633
2009,3150
1037,3771
25,1553
1563,3063
2683,3094
52,3376
883,3304
881,2477
299,3253
1357,2406
328,1739
3122,3141
1594,1595
2934,3844
473,2093
220,3899
1441,3982
1069,2124
1804,2344
1504,2052
1210,1605
1922,3531
1079,2842
2610,3905
1531,3875
1428,2996
1123,2360
1560,3115
896,3135
1904,2925
549,3027
1354,1734
3322,3552
982,2128
180,686
2546,3331
85,1580
419,702
1915,2710
423,1575
1722,3069
1479,3311
326,3894
1811,2360
422,3602
164,2812
847,2842
40,1056
912,985
294,2104
2252,3234
222,538
326,861
2504,3455
687,1806
879,1976
2056,2541
1061,3710
813,3608
496,1457
2110,2777
268,2761
211,2227
770,3911
1823,2720
2260,2721
1148,3305
1914,2084
62,2104
1679,2941
280,3495
994,2838
1085,2202
1861,2423
15,1534
178,3218
1226,1683
2282,3419
262,2165
1480,2731
1100,2510
3061,3157
222,2766
180,3264
2467,3172
1003,2577
483,821
706,2556
2776,3927
265,2813
2130,2998
36,2761
2955,3111
561,2582
1342,3147
2336,4005
655,1463
753,2752
808,2459
1030,1340
529,3044
436,601
1456,3434
613,1991
963,3501
2479,3532
2239,3291
651,1694
773,2623
2666,3358
673,3173
394,3758
1111,2618
3506,3749
608,1997
3073,3867
3068,3523
764,2510
3102,3107
1755,3851
1631,2095
1070,3748
667,2577
440,3352
3466,3569
1713,3625
692,3573
162,375
2340,3723
1228,3553
1252,2449
1801,2691
2814,2825
404,662
715,2244
1618,3738
2206,3908
602,4030
844,3563
252,3651
1589,2219
1948,2337
771,1772
2507,4021
91,2013
2486,3898
2429,2610
1698,2162
2731,2948
988,3692
890,3157
1143,1351
606,3398
415,3830
506,3948
2694,3066
2009,2963
417,3876
915,1120
1813,2270
2002,2923
2122,3779
1310,1649
2624,2677
781,2059
375,617
2775,2846
122,171
1157,4036
1,2096
1816,3672
2115,3739
647,2244
1743,1881
373,921
120,3481
865,3635
1625,3323
777,1536
935,2876
2210,3976
2547,2615
330,3476
20,2496
1446,3765
1363,2010
2753,3622
1108,1491
1235,2764
1908,2106
271,3246
634,1608
1917,2569
1041,2898
2063,2394
597,1726
576,849
2374,3976
1414,1948
440,1742
1971,2805
2406,2733
1809,2477
1864,2184
1473,2528
1839,3817
1715,2061
285,1050
1495,3226
678,752
1992,4032
