src,dst
8209,45679
5687,36105
16723,32281
3658,49095
14287,16065
24162,29148
30354,37543
9595,36969
23219,24091
7609,40961
27529,40211
15911,17292
4678,46643
15697,28852
38656,42921
25996,31905
5299,32209
19640,35187
32771,45788
3849,12826
12723,28044
19918,34377
26208,26311
22557,32458
34602,44110
24583,44080
33611,46933
7165,49965
8929,43682
22153,31062
19534,34387
16527,48907
14484,21840
13960,35426
29460,41773
28717,31112
23667,24981
12519,30092
25184,28620
379,14416
4091,22508
29789,31102
12613,49352
32162,46969
4737,20404
7628,8907
36081,47992
17524,20615
17002,27858
22033,24887
14034,26865
3390,33199
9331,37811
683,40841
5357,12915
2118,27112
37351,42305
33764,36571
33118,42058
17310,18562
19756,41912
33861,46303
7434,14676
28482,47810
1448,3905
43096,45470
1422,38147
3944,47721
5784,21246
25482,41617
18668,41769
27878,32770
36778,42793
21049,27726
8852,17932
13522,47227
1170,44692
15269,28889
10911,48915
14829,40668
14513,29320
39819,47455
10595,43202
20727,22198
22505,30308
2869,4399
2895,38831
4149,35644
4807,49385
33902,49286
16030,17094
535,33722
19916,22895
23465,29303
41642,48545
43113,43141
3197,19921
17671,38704
26583,43072
3593,7089
7125,45573
16774,33992
4504,6946
14062,41290
8770,12214
24322,25167
37561,39243
37621,40048
13177,33205
19037,31971
45800,47305
21189,36350
43943,46981
759,28138
16790,18660
9167,31283
18504,47723
20537,48438
40231,42272
31076,37392
31299,46297
11740,41576
12903,25439
45391,48948
37915,46537
20832,25351
420,41854
41151,44120
7969,13252
1039,37927
34705,36562
23458,28108
10992,30921
43305,45539
16408,27761
29327,47339
14869,16257
28579,36334
1378,40776
9892,27378
34819,36849
3666,43538
2073,21595
13132,36414
8241,11846
6378,43787
13249,24921
21782,39092
19945,23959
31866,44435
4574,46507
27596,28845
16485,49299
35537,39694
26807,40470
7928,46031
25791,40762
13742,31620
417,4938
42931,43234
5185,34768
33199,42480
22981,34693
21797,30705
9225,21788
20583,49506
2560,5067
14784,29516
30729,49311
17938,38778
27704,41368
11245,40011
751,42906
19368,20541
32877,43368
2429,21765
27462,45218
576,47978
5192,21602
3806,33695
4802,24800
14287,29060
13001,46295
1141,4595
22603,45448
27444,30302
15022,15694
3817,20271
34669,45145
15924,36965
5438,9176
1079,26348
33120,42722
12067,48871
1445,10641
7090,47160
3228,29675
5742,37853
6080,15217
21425,37491
16852,24344
38417,39311
44395,48686
9038,31737
8320,42074
10896,34915
22303,40618
1660,25697
19498,41309
2645,6844
11751,20877
23359,30276
6322,24549
11515,11740
2179,10986
38289,43448
30476,31064
344,18557
4891,24067
10798,18515
38777,40004
30626,43840
2681,21935
9552,49112
27138,45255
32548,42280
27940,49326
21130,36388
6621,24966
22211,30829
11410,42841
1114,40059
334,49518
8883,9511
23648,29224
25545,45162
5590,40441
44650,45017
9174,20240
1760,25123
41778,48650
27913,47853
1011,29731
3063,4859
2873,17567
2398,34455
16311,22434
24065,30451
14824,20889
6856,11600
7600,18699
5971,9931
2623,29820
804,2461
41590,42533
25028,40297
4581,30950
9247,25040
15841,49465
12016,47323
19570,31897
25726,27803
578,16643
37104,44065
12099,33213
33550,47112
4219,6775
21747,34993
11759,30112
27727,44441
34069,42981
8331,37240
23615,26027
26383,32624
25101,40933
3157,29353
8289,37768
11560,29902
13643,31478
6080,49070
21995,47523
123,2076
24132,31622
40320,44005
8219,9830
9937,27715
14202,36545
9840,40614
2117,21330
14694,24175
38289,41838
6009,34493
20479,33155
40239,41572
1933,15736
11362,47980
3227,10470
44096,45881
29189,40802
8015,19075
11951,22711
32667,48498
7716,22391
36029,43002
23525,42325
3358,42417
2329,41750
9113,47051
4442,26953
12460,29943
4938,18489
6184,45986
21054,29306
41287,46049
17194,47357
6342,40910
17541,45186
13523,13602
8513,42333
8702,45238
17137,21159
13985,17605
25637,46524
2344,10732
13926,21162
28405,46705
10780,18554
23940,37063
9215,43544
15072,29207
12359,16655
40630,48344
847,1302
9128,44299
33309,42838
11717,48679
9708,27612
6761,47845
35791,42433
14537,25638
22040,29872
3085,29961
13966,22816
9371,37237
14180,46719
7371,7588
31213,35708
39392,45217
14928,25644
37895,42984
35280,37383
32479,35564
29741,37477
5120,19418
26747,35263
8177,18948
18000,19820
4368,33554
5107,11262
24784,37172
11612,17902
28367,49580
11771,28512
21292,47513
7074,7193
6013,33406
24344,27451
33338,42771
3821,12632
2579,5256
24774,49666
5783,27467
1779,23108
27852,37241
10490,23810
11797,36499
43694,49741
4688,22016
29943,47760
1929,35884
19875,23702
5088,29305
25550,39684
9511,39475
1119,46632
2820,27949
9364,45841
16807,46614
18162,22376
7559,35127
3230,35926
24044,29037
14439,40890
16881,37703
34938,46263
39588,48488
16414,38991
17655,24265
8353,40091
8225,40845
16159,24886
20059,33029
3150,13716
23171,33020
21136,46195
7985,37571
33088,48988
14511,45088
33556,37722
31724,45564
31473,41781
21941,37705
13411,20045
19952,28594
3489,36163
8464,10629
650,30854
23962,29735
33263,44266
36950,40028
17707,40239
20968,21105
9356,18380
37341,49483
9638,39943
8916,17327
31480,44830
1891,42142
2326,48486
9598,27712
6763,13477
12401,20532
31479,41195
14585,27078
2440,17474
15567,26421
5854,17803
36018,38893
28015,49797
1396,8578
23533,43184
7567,47395
26857,34198
24788,49267
93,3178
9131,42182
7198,49218
8835,28076
28452,42601
15961,33114
23089,31809
7400,9725
5731,42663
13038,45827
22904,29777
4503,21407
9461,27949
14988,16514
30775,39133
2363,37764
22745,28966
232,8598
11630,22883
2108,23659
3067,39048
8071,25586
6051,17162
8534,13976
21239,40950
8042,36145
6857,18723
21090,44991
27687,34224
19439,21912
23043,41613
19435,24422
13926,14559
15657,44757
28541,32069
2472,38057
19213,42510
16158,30221
48433,49273
7415,37151
36103,44053
19957,36777
30372,30391
1536,43216
15569,46041
41338,42767
10709,23038
34524,45171
1306,21062
5166,32058
1685,33890
36253,37581
18711,48126
43534,45940
4007,36236
15493,39788
45375,49114
1911,22340
19405,25310
4937,49352
31849,34981
508,6156
6274,22256
42031,46494
7726,7750
9002,18874
731,18444
4337,25386
43776,49206
25893,36103
22720,38088
2333,33710
34182,42000
25560,39835
44892,46085
17647,43839
29199,32927
7906,49415
3359,37489
775,20621
21325,26683
717,4401
25493,41996
38691,49655
18895,26497
21345,34505
46038,47714
26667,32464
30651,45216
26958,49609
9266,16072
139,7578
32303,45485
3010,10890
16768,40083
9291,17822
14742,46928
17634,48865
4366,22717
5001,10625
17158,23272
5277,28990
18291,34088
40947,48348
22603,29932
13592,29692
18224,26450
4180,36298
8455,43564
47233,49208
19553,34202
16285,40087
30755,38749
27675,36761
13429,24975
22198,48313
19003,40151
20768,43138
34868,47185
15138,47278
23911,42442
10498,26493
4320,16306
24219,33927
10078,27627
13492,44922
5205,27774
18774,49898
6453,48928
276,1968
5981,49872
38125,40360
2670,22876
2203,30580
18773,44011
40237,45340
13784,41539
4940,47663
21149,23208
869,48498
37151,43537
29838,45062
9021,32432
26941,27697
27136,46632
2793,11548
11411,16223
15493,25346
21646,27397
39290,39760
1825,20956
38639,44903
20313,48950
4909,36649
5547,19967
18780,36480
26999,40884
36802,45985
11648,31627
6290,27595
17600,33365
32562,38905
5044,12149
30132,45135
6239,17427
19854,23711
9222,32314
5077,10754
6481,33175
13053,47453
8834,12203
9187,38894
42079,44551
21108,46538
8625,40322
6747,25188
37255,39672
4687,23781
2113,14017
8579,14313
32549,37515
39121,41213
12871,20802
3682,5014
14121,30705
8825,14719
2592,28954
13173,41519
33128,39824
31302,45229
1884,33563
20115,37580
7601,12803
24222,46201
38907,48989
22813,29071
13824,43142
33894,45369
38727,40885
23166,47094
1305,30853
42113,45609
17487,27206
28603,42559
37226,47578
29141,39202
39406,40419
45901,48623
26763,45622
14810,49774
15779,43220
13724,48573
6535,9975
39150,41927
19415,41676
28567,33453
6509,37801
17117,41609
5337,19860
11252,23251
388,27367
5987,21662
32142,38049
10191,43048
24239,46905
19322,29784
7274,42744
4439,22093
26912,43062
2105,35201
15910,18197
4527,46823
12080,15711
13423,40889
9854,36458
3121,38292
9130,11517
15330,25435
13334,28739
16068,29336
8014,20273
15673,38606
388,27717
17587,26632
511,49250
26563,29295
35454,47900
604,38861
21862,23318
19898,41621
7325,17018
12869,46315
12884,24746
837,11513
6706,43576
12929,40704
19954,42684
10428,19175
34399,49395
7343,8175
41863,44629
35700,41890
3790,4277
13382,44621
33984,40293
14367,19352
19038,22454
20482,48438
13214,23345
13890,48969
9102,11347
13808,40299
3789,33853
28775,33351
28964,36256
10537,33081
5754,11988
30871,44214
6338,21838
35845,38457
4582,4627
703,19218
4061,35480
28217,44320
21904,45020
31794,47114
20936,29545
5307,14682
3975,16458
5489,26242
12051,22836
2878,27930
12518,37763
20398,38537
10979,42444
20024,48684
7666,32371
2319,19830
48470,49637
565,29083
15291,31872
2991,25363
14819,39232
9820,46622
720,6740
20773,47459
22937,25834
25617,30332
31530,38558
2300,7695
32785,44641
19086,38686
3925,12557
24875,45156
28571,45198
55,17088
26146,45356
26762,47574
45308,45745
1464,33437
25736,34346
14691,46752
14693,40409
24927,31733
1172,10405
13063,40838
33197,45524
16883,23388
1599,15353
7273,22065
27220,31806
12242,45011
3876,5094
34838,47886
10526,14367
2682,6834
25155,30055
794,13613
44955,47670
1413,36481
26872,37889
6167,34922
13069,15369
8814,36274
7730,26074
15724,21500
10142,30592
20909,22379
39192,42771
12014,35331
11767,16206
16151,20032
14311,45726
13685,29988
30836,48834
14364,29522
19110,45041
18879,20033
3544,44490
1924,20724
39583,42777
18516,37886
15336,43618
25110,49479
10343,33857
40318,45626
17128,48428
18337,18703
6400,43737
5298,15238
6242,23149
13306,37889
13169,24594
21363,45715
4627,35190
1975,14246
1685,26750
8099,33272
9345,18890
11707,24799
14785,25206
9282,31373
30505,36023
6083,38553
11898,33412
26767,42925
22787,43878
29139,43106
14328,43397
2075,13322
22787,47261
14180,17111
7455,41464
10017,31189
27938,42140
27019,40113
8576,9640
7832,31588
32172,42989
6340,29699
38679,39122
26537,40369
30680,41100
7330,46653
9956,20333
25829,38562
10090,16391
14546,44414
9637,38488
16232,36720
26000,26551
37274,43244
23860,47072
42934,47614
18930,47459
7173,48517
13203,45250
25717,37947
22156,22854
2282,46580
7198,37435
1276,31375
14900,18497
1593,49741
7523,25891
23862,32781
24462,34466
18920,34289
16520,26398
26979,37280
2206,38075
3604,40302
9138,27032
24862,28923
27592,44862
1355,42406
1262,33547
21223,47882
29744,36409
12841,20294
44901,48052
24545,49403
13871,27979
109,49591
22546,29024
1882,26058
32227,32442
9313,11730
28862,42558
25526,36443
11800,15833
628,26212
8168,43133
6678,37153
1714,43628
42015,49693
23153,33758
20983,35189
8463,13630
29193,31179
23957,41662
14842,16933
30565,45017
4629,7238
5874,19049
992,27778
733,6384
6894,15466
7648,46665
29315,42661
1899,49393
11200,17881
35561,47155
12869,24570
1630,20895
20220,32170
19594,29264
27100,44349
12874,47545
6111,28037
23113,36961
30552,46660
27932,34299
29582,31112
16442,33257
1265,19427
3087,33528
142,31930
3774,40093
21430,48309
37273,45196
30665,31261
15007,43953
12715,37285
9100,38925
14115,39585
22909,42042
33275,46317
30880,42934
18771,28823
14218,17082
4508,24223
27886,37687
4784,36172
119,805
2919,24653
12999,32506
14593,42219
13623,26671
1365,25269
4779,19963
3381,36203
17721,23495
19356,41877
272,17235
9565,20571
7153,45100
30273,34389
6513,31184
32262,46883
7482,11798
38174,39423
4810,47542
15101,32984
19521,36467
36391,36604
28431,47178
13025,31044
44697,45888
5262,25193
32878,35488
22039,22887
28201,47655
19177,35876
27678,39212
11765,15168
30473,43468
15242,15846
1244,38871
1398,7258
33857,45867
9717,47329
26639,37076
14784,41763
27793,46517
36447,46685
27905,28264
7442,47431
44446,48090
16673,43473
32265,36577
3061,6935
13273,40571
25014,32564
7604,14955
9937,15208
15333,45361
33910,38681
235,33544
24785,42311
30542,44362
30306,41611
45206,46273
7228,38992
11434,43455
21088,42798
10521,22025
17908,42114
2180,3106
20729,47591
18123,26992
37162,47727
29599,29856
1276,44020
5133,8702
25558,45617
13361,39987
18335,47062
16279,43145
2297,14244
11024,42244
8865,31032
21129,35632
34738,42071
15644,18993
3712,44371
2559,48364
36589,38416
40797,44460
4544,47153
33856,44837
6122,42400
19598,26618
3222,14184
43219,43250
17788,19724
667,9388
1570,17298
20285,30931
7491,17471
28274,38064
23021,32328
21623,48568
30946,31367
5017,33228
7365,34513
39455,48150
4154,11885
4314,31765
12240,12535
20142,27620
18971,43839
38200,45450
13389,40099
7103,7159
22265,36142
13050,21385
34400,38642
1473,40346
24284,40931
4243,30020
6477,14052
2095,45762
19174,21163
732,6376
17763,27372
19451,48798
26172,37535
11012,43307
32669,38615
9535,26265
4879,17779
12367,16817
6314,48181
24759,39130
18549,40709
21686,32651
43616,46053
11632,46398
17939,19088
3285,5033
28774,38363
12832,18839
21642,42178
260,7670
2285,10022
14550,30308
13867,20452
27285,36745
164,29839
9048,45745
6956,42171
24032,35768
21263,48948
23670,41768
8007,18653
29425,42238
22108,27806
4641,13827
7886,42455
26188,34604
14351,22901
34454,34690
5819,11584
22595,44139
9302,38872
3491,47138
7286,15106
14479,38362
13607,32017
36978,49972
39280,44496
3734,49525
11076,27992
7337,21460
25667,48114
21601,42877
14926,31884
11697,42605
21737,34844
28216,48931
6702,7888
13593,36441
35506,40040
19399,21415
32918,44930
19747,41346
18819,35069
25342,31735
17722,48793
6769,35124
36522,42350
5985,44841
22291,32370
21172,42363
16247,18211
28916,49692
32897,38786
32566,44074
13472,20996
17887,24135
15127,15901
11293,28757
28047,44749
1182,37806
34544,36030
16748,29689
17980,29961
39216,46150
2762,13878
39524,44051
9340,37770
13744,16207
31714,42518
2105,27874
5659,41042
13570,41129
9146,40156
2920,25017
8488,19999
1076,14375
23764,39470
3096,16383
18,38607
15792,26275
19119,40972
25067,35421
7519,29936
33249,42949
26096,45887
1247,12163
29511,49851
17138,48691
5151,40427
7408,8413
6722,27333
22410,27315
14998,21691
6669,46920
508,31422
19421,25445
12798,17995
5671,22154
8623,37728
10495,32668
1780,38640
41797,48733
12105,42914
4416,38702
12327,47457
17331,18130
21628,41959
897,37771
29468,43334
31082,34074
17167,46022
27618,39293
19782,45207
1222,6979
12003,49403
39921,43821
16921,23335
19958,27905
16079,36080
7149,29598
16875,32789
2036,6903
28232,38405
21612,48222
19117,36307
3869,27929
24130,41058
18215,31251
13236,46463
6821,24255
15308,25249
6728,46695
14334,18627
20,19724
13661,49086
10242,47632
9925,10018
9734,13456
17417,35593
37693,49754
13745,40863
5233,37338
3741,48281
35935,38886
4755,28668
40678,41302
40258,48852
24948,41848
17825,34829
1987,31870
23322,37515
15633,20471
27650,37245
2915,35114
609,30268
2967,38687
12552,35227
41177,44813
10711,29020
19334,34039
13982,46037
24533,37260
24596,40992
31933,34199
23261,33425
463,3274
12379,23406
11926,35704
17565,45613
17211,25867
9968,37957
34543,36423
16766,37302
18211,37093
1954,21907
19729,25119
8398,49771
30339,37668
23745,48706
17424,42375
24800,41926
26610,29572
28000,31184
637,5497
27478,32011
12429,23873
14393,34617
4898,10421
20468,41673
20839,39142
31083,45898
36112,47018
15054,33545
27934,36199
11861,14906
11844,46982
25130,43908
18250,29477
9103,31628
15326,28756
36922,49452
14164,47747
3079,25291
23192,24936
4991,35845
15313,27016
11048,18186
4207,16515
5786,33864
10800,25254
15461,21252
4105,18490
16501,36041
15964,38088
22963,41099
8704,11358
5376,16438
95,20732
24707,40957
4321,10386
28982,44059
23711,32856
25486,40695
38627,45568
32244,38359
25988,35429
25979,44011
7187,35985
7058,27469
20184,37726
32859,36942
5557,34162
4496,5664
2542,31071
14145,46542
11997,16241
7916,9972
44466,49122
17201,19806
15462,47087
9668,23277
16825,27628
16350,34717
7132,9109
12895,20774
38668,48201
14391,36368
6013,12686
31092,41422
15996,33438
20509,22368
14828,46168
30692,37516
11649,25707
1118,13259
15108,49191
29790,38876
18864,27030
3081,30948
13752,28689
41150,48146
8558,26943
20140,43789
1584,38514
24268,37072
4698,34414
3231,18060
13409,35116
1323,17047
965,35244
6281,10757
19320,41017
4503,25278
1323,39678
11014,47948
37065,47770
26160,49633
10014,42357
23726,29326
11097,24039
25976,34240
29370,33163
17973,34564
6856,45404
4146,6732
23360,31420
37420,38320
21398,26384
5170,16854
4802,5316
39814,48648
39160,47104
20771,24007
26956,30477
27141,46472
20993,44765
32151,42624
8308,12781
35915,44490
21849,46443
18574,19104
15067,15551
188,34397
42204,43369
17138,20530
2085,48083
23623,48395
21153,32595
10580,24809
24886,35148
8854,28940
2854,27885
34823,42693
3791,35379
4588,29307
2383,44515
3064,6003
30736,38861
13898,47307
30768,47444
1080,32699
2311,23701
8269,12422
9281,14640
6137,22281
18165,24130
15570,45599
16416,40143
20704,24259
7690,12745
28307,49076
11644,33202
18493,39652
4772,19386
9937,23023
6423,31885
1831,20216
11894,26934
21678,44063
8409,37692
15624,22800
15284,45363
13500,33274
17591,37979
12946,25518
9033,34109
488,4837
47411,48679
38430,45672
6880,30259
22007,33392
3888,17538
1924,42257
33644,48447
5004,24997
1422,9027
39982,45333
7332,49789
14025,48556
32302,35922
108,5720
19341,21036
5625,36577
24438,32648
24971,39527
11937,42822
22828,49197
20579,40721
35704,47945
36389,42386
13358,49382
4551,28970
30566,33299
15013,46539
21132,29758
553,5208
10964,42437
9366,35234
5786,14429
15840,29729
23271,32397
19286,33006
10889,33403
5622,48737
15467,40478
8274,21386
12945,24488
10484,41985
28264,41377
2198,14859
28788,44006
24199,45440
17068,23062
8827,48138
21096,46666
3510,44107
20247,38238
4461,29053
24323,31331
11090,33285
5490,16888
15037,30694
9417,29106
13329,46708
11608,15720
6705,36404
5557,40741
10034,34178
6758,39448
23508,28903
25004,44497
27298,27826
10958,17301
7347,7763
497,16926
4824,24382
30031,48200
28293,45124
8245,25128
3737,13130
2399,40755
22683,25006
30991,36615
16125,42117
25761,48044
27384,34366
41358,41492
769,9104
23431,39394
23760,31756
19909,34809
37240,42511
22925,27922
29016,29095
22894,26357
34370,35637
40823,48503
15542,21538
21023,40687
35969,45694
3062,26173
24761,30752
13421,15691
2530,44779
24664,26655
5110,22278
24572,46314
3930,47079
18487,19322
21353,26454
2649,14111
29241,34259
12359,36017
13415,44923
14357,17298
12329,43722
10313,26372
35391,48090
27796,44267
249,38650
12816,36643
16060,30337
5565,17546
4885,17033
36529,43415
17262,44730
11843,20043
11073,40770
20652,34112
2802,33924
2604,39601
9786,35903
30160,46435
23553,45934
38484,49909
20194,49449
13371,31388
11028,24031
35719,41331
15333,46223
26938,44771
5684,34392
33321,39148
27751,48257
24229,45924
344,5302
24348,28088
7787,41538
6362,47287
27302,33155
11253,46191
27399,42887
8383,45733
30419,31238
24234,49651
3270,25290
7788,25144
841,9491
15873,22940
31132,32608
2840,35505
13479,15995
4117,20436
5260,9339
27919,28778
11013,33148
27354,46527
10358,47217
4816,34208
7215,15833
3355,33884
32398,35847
18479,21258
16490,18563
31964,32357
2728,37923
9978,44717
32883,41931
5102,43812
11792,33236
33415,45175
23360,45488
10788,34319
30268,35549
31601,40791
20187,21809
2715,16154
13338,37990
27720,40969
28925,30750
24356,44140
32718,40524
16344,17583
1816,44580
17568,34933
10753,28067
5338,46913
26375,42513
35461,42338
7469,25525
20726,24719
8921,21599
17399,30401
25953,32617
21343,39590
30592,47515
25117,48560
13969,47255
15453,29281
19855,44990
20370,29406
26133,47487
33079,41038
10663,11935
24328,28105
4834,30949
35773,35820
19247,29077
18190,46364
5367,31412
29922,46939
2573,48477
11280,29058
6644,47642
37864,42175
21267,47300
14611,15581
23887,40413
14700,36749
10249,35865
28076,30939
21416,25142
21730,39073
36045,40830
13111,47759
18516,28225
31189,31532
16001,36791
39901,41504
14095,23019
24902,49668
35136,38740
14372,44238
23063,24286
29379,30273
24364,37160
3411,29173
5518,11178
1915,7163
3415,36462
24607,45963
8306,41782
20120,28426
29242,40740
31883,34730
24378,33079
13210,21700
8227,19043
23198,45048
9749,27190
11901,25153
12275,37637
4991,7847
8753,35304
1992,11705
6677,46196
31498,48101
3083,33629
36267,45322
9006,48959
26398,35437
582,12100
9309,35936
27017,37926
8054,10605
41548,46663
20138,26349
628,35076
34570,35861
2299,19934
7464,10739
40458,41556
3848,38572
24305,44443
676,7948
29504,47664
1362,5243
18389,39329
4540,26233
8868,42959
11812,47338
23020,36616
24481,30524
4399,13196
480,30640
17689,30243
9408,29125
13556,30200
10761,35743
6055,42254
8346,26820
19780,40762
22415,25138
14026,43146
2197,44890
14267,39825
8439,39062
12059,31350
26616,45472
38326,42316
34608,47241
3341,10983
798,48827
31285,46249
15659,34313
34989,43146
12137,23312
36239,48885
16587,43973
14064,47760
19505,27883
4277,4696
3954,21948
21068,31867
21935,25036
21940,25380
25508,36756
1174,17973
16885,47952
13394,32100
17630,22442
38148,48968
3938,43295
3405,27748
17485,42440
10462,40563
30047,33673
9292,24173
9723,43607
47348,49080
5048,45267
27643,32456
8509,49576
24222,35093
38062,39775
1808,26782
33805,37976
17308,39545
9595,31529
30539,43934
1562,10511
21066,21217
6006,48353
22690,45856
5160,23981
40124,43857
11662,13354
42825,49232
9432,49443
1465,20377
16524,48481
7018,7911
5852,28638
11919,49382
25357,44450
34166,45687
30680,43011
21708,25006
31889,40081
8947,35815
17729,22397
12027,20807
12775,25396
26809,37491
5561,47306
7433,42246
8013,44807
19744,36112
6987,8948
38484,41696
14018,26958
8311,22772
13554,45513
16298,46798
25070,39108
36701,45293
7079,34551
16284,42204
15007,31609
19683,39219
12229,17908
20140,49294
11577,42828
2988,30977
7747,29762
10833,41364
31096,41734
21592,32536
31029,40512
3170,12709
6067,21406
5626,34495
8989,44685
27544,27858
180,24200
22068,48680
7875,48606
26170,42994
22125,25802
11008,36642
8116,19621
11820,22934
26754,40012
24606,49338
11496,26782
11445,46442
4498,26625
37271,37286
5827,11746
1386,49265
19900,36601
15392,31019
19988,25868
36616,44939
46167,47567
10943,48675
8573,26663
52,35884
110,45688
9261,17615
26505,32488
42024,46055
2001,13516
29854,44500
27392,46311
399,8823
10210,37951
5145,46973
34,26603
8561,31160
39159,42908
5509,23306
14508,45386
438,18550
7114,16212
22374,35150
43421,48434
19103,34348
1305,40766
37877,48184
28495,38417
25425,34865
16268,23496
17831,33896
6311,46975
13862,22206
8665,31109
3105,47322
18528,18548
34787,45858
1127,14988
15105,35819
3034,22946
3496,37529
1928,9789
3249,7824
18106,34666
38038,49017
7031,12898
3984,49519
8703,19858
27971,34229
14024,41758
27288,28537
13993,29613
17391,30190
2729,4940
32514,42249
30272,42114
32457,45879
19444,45887
7316,38896
39865,49849
14082,15318
13772,27924
29713,43813
11071,32348
12839,43934
755,37989
21731,23514
32661,36233
14728,16597
35313,44345
1628,34356
40502,46878
12117,18285
5678,26228
18923,27317
37332,46882
16656,41647
5795,14735
14507,37539
16031,28763
41527,47022
37745,40820
5546,32875
10991,45951
1059,25918
340,26985
7621,28928
25296,40604
18512,28887
40861,48100
6032,33522
3736,42196
29345,41673
6249,12057
19416,24567
13709,22633
2045,19718
2624,6593
7766,9280
9386,26630
17073,33425
5368,30509
28184,37854
37177,48068
16702,48007
5428,24898
3850,16819
17186,30858
11839,43200
9258,43599
1164,6090
8215,9291
3440,47688
5209,39497
3742,18979
1291,37164
23253,23686
35865,41801
3173,26406
1435,27494
3717,49659
20263,28761
33751,46547
8906,39360
23256,27340
5881,6534
1810,36416
29031,35632
33619,47559
4819,35528
37691,49578
18325,21840
840,20087
668,14153
329,8271
44250,45120
31461,36168
21207,26472
10660,13491
46326,48191
28625,35294
38958,49255
12286,40455
14336,21926
7258,9008
18567,47387
21264,26225
27454,37203
12456,19174
38583,47099
4115,4419
21358,45485
2059,12553
30382,38016
12795,15607
39440,49379
10611,25276
1807,15715
10395,47343
20292,28694
1182,15663
33180,40291
22044,46163
38570,42326
15278,15804
1609,37607
5884,40709
17435,49574
37406,46160
14129,27086
23148,34357
30870,31539
11927,48981
22440,43130
45241,49443
36160,37130
3281,12487
32801,47061
23900,46235
3440,23097
37895,45570
19938,28546
16425,46678
17415,25917
37684,38153
23419,36513
13124,40749
22554,33968
7673,34274
12045,22999
3281,41884
12022,22049
19251,34382
14752,31572
15227,22231
34610,36360
13445,35098
23847,45446
27760,36855
27460,43733
30225,39479
45314,47046
35820,42700
36260,49388
1580,9269
10148,45126
24175,27757
5947,28175
21443,49864
24463,34051
12321,35298
38215,43050
22288,28722
14407,47725
22248,35739
12136,35518
19480,22726
17022,40494
22534,48376
14833,43403
35067,38117
27914,47471
31395,39223
9693,10961
11313,28311
22467,40738
17142,31928
5365,21030
1289,27937
29053,34720
3071,24869
5276,45124
6421,23520
39460,45412
20619,23938
15799,46377
8395,39116
21926,30211
24739,42967
29093,41666
8538,28844
5404,30757
9278,9406
9035,16818
104,1066
2477,23349
5683,45633
33816,48341
6099,11576
18320,49283
8841,19204
11117,25339
29330,44238
6513,17043
28947,43719
19328,28347
18020,31271
7789,44382
8031,10704
2309,34503
24716,34473
12204,36941
2278,39354
19080,47466
19568,21391
9048,29481
12780,29180
4158,14183
18789,31452
5434,25307
11884,27322
30834,36688
11289,17313
26389,41254
7027,8754
34510,38707
12746,49194
42252,45963
40858,46861
19345,25668
42816,47991
42539,42987
29213,42498
16082,19065
3998,30116
35833,48896
4289,49513
4492,42702
32936,49998
9541,42946
4082,31692
8694,44767
8902,9253
11680,22954
9660,47741
4665,8860
16340,25897
33702,39328
29225,33059
1677,49471
2544,7177
35481,41624
3922,47625
18696,19903
18167,43725
3349,8136
10186,47006
584,41437
33523,34078
13408,21528
18427,48725
21253,23247
12409,22955
11035,38091
39121,40953
36624,45961
30492,42535
15927,46265
18854,28009
17756,38879
2776,15040
3986,5165
6145,45424
4862,38047
5866,46763
10528,16568
28705,35810
5764,11023
10964,36346
1791,30860
10061,15604
14789,41871
29417,48289
22035,22128
592,2428
16820,47421
1860,2357
1873,13896
18794,29836
41589,42720
12236,29951
21423,43414
21568,33215
20912,44430
38186,38766
21650,35499
1402,33909
1561,44519
27009,29553
26726,39818
27357,43068
1023,11632
44067,45956
46527,48236
29686,39415
3126,25194
29930,36365
5628,49577
6464,7970
17442,29805
9044,20932
5707,41010
6582,12163
1732,42307
1849,37230
24539,45402
12076,17961
13607,23942
3774,45013
46733,48462
1136,44878
20171,43240
19519,34949
9306,25254
36110,36425
21770,49133
14255,46794
45447,46449
558,25424
36572,38176
8997,21466
5842,7061
27954,49716
31307,46386
3917,6044
10979,32035
26663,47359
1707,20908
9727,11139
5969,10219
8615,10969
7143,36150
8108,38522
2231,23537
30893,44302
21525,32713
38253,49736
3689,42057
17234,18498
45340,46178
13584,27499
1857,14436
42096,43035
16972,33023
1684,9031
7289,19356
3488,28942
34528,43287
10569,34207
4052,37386
26155,48996
15820,37618
35210,47256
120,4795
32520,39037
1864,4653
19281,41146
12538,16628
23875,39305
13513,48735
37720,42079
14492,42899
42635,46295
18421,44610
28782,39873
11776,29295
6766,20311
7576,25778
6111,40796
20348,47558
10561,13162
9484,45258
31270,36250
23829,42693
1404,28588
4055,29682
8351,18577
15822,49691
14193,34507
8664,45869
12414,29178
2143,9679
20385,42902
558,7599
6168,18268
3415,19149
21280,30168
18013,20440
47872,48064
33542,34695
28160,35931
34833,46851
28125,39128
25991,46632
9948,17634
25761,30894
18947,39714
2417,4182
15438,46668
2165,13760
8354,11304
12993,39034
7826,27400
10190,22802
37706,43069
8482,32400
6986,45853
24070,34430
15103,23185
44671,49879
29021,38303
16326,47480
10532,17254
254,24877
26962,33334
6047,22421
3371,35792
29417,41686
3260,10886
7002,11273
18923,31749
13288,31381
18337,44457
30596,48713
21065,29024
2335,11296
12636,49885
26917,39226
15221,21312
46687,48331
2049,24673
28624,46372
891,21906
18380,30948
24205,45743
